        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL         Ascent
         1722.0         352.01         -32.06          69.56           37.2            265         8066.6            282
         1723.0         351.77         -32.10          69.03           37.2            265         8071.4            282
         1724.0         351.53         -32.13          69.16           37.2            264         8076.2            282
         1725.0         351.30         -32.16          69.50           37.2            264         8080.8            281
         1726.0         351.06         -32.20          69.27           37.2            264         8085.6            282
         1727.0         350.83         -32.23          69.05           37.2            264         8090.4            282
         1728.0         350.60         -32.25          68.89           37.2            264         8095.0            281
         1729.0         350.37         -32.28          69.29           37.1            264         8099.5            279
         1730.0         350.14         -32.30          69.91           37.1            264         8104.1            278
         1731.0         349.92         -32.33          69.92           37.1            264         8108.7            277
         1732.0         349.69         -32.36          70.28           37.1            264         8113.3            276
         1733.0         349.46         -32.39          69.59           37.0            264         8117.9            274
         1734.0         349.24         -32.42          69.65           37.0            264         8122.4            272
         1735.0         349.01         -32.46          69.97           37.0            264         8127.0            271
         1736.0         348.77         -32.49          70.00           36.9            264         8131.7            270
         1737.0         348.55         -32.53          70.08           36.9            264         8136.3            268
         1738.0         348.33         -32.56          69.90           36.9            264         8140.8            266
         1739.0         348.11         -32.58          69.60           36.8            263         8145.1            265
         1740.0         347.90         -32.61          69.51           36.8            263         8149.5            263
         1741.0         347.68         -32.64          69.79           36.8            263         8153.9            261
         1742.0         347.46         -32.67          69.58           36.7            263         8158.3            260
         1743.0         347.26         -32.71          69.47           36.7            263         8162.4            258
         1744.0         347.05         -32.74          69.05           36.6            263         8166.7            256
         1745.0         346.84         -32.76          68.78           36.6            263         8170.9            255
         1746.0         346.62         -32.80          68.13           36.5            263         8175.3            253
         1747.0         346.43         -32.82          68.07           36.5            263         8179.3            251
         1748.0         346.22         -32.85          68.00           36.4            263         8183.5            250
         1749.0         346.02         -32.88          67.65           36.4            263         8187.5            250
         1750.0         345.83         -32.91          67.67           36.3            263         8191.5            249
         1751.0         345.63         -32.93          66.95           36.3            263         8195.4            249
         1752.0         345.43         -32.96          67.06           36.3            263         8199.6            247
         1753.0         345.23         -32.98          66.81           36.2            263         8203.6            249
         1754.0         345.04         -33.01          66.62           36.2            263         8207.6            248
         1755.0         344.83         -33.05          66.87           36.1            263         8211.8            247
         1756.0         344.63         -33.08          66.87           36.1            263         8215.8            245
         1757.0         344.43         -33.12          66.56           36.0            263         8219.9            245
         1758.0         344.23         -33.15          66.53           36.0            263         8224.0            244
         1759.0         344.03         -33.18          66.81           35.9            263         8228.0            243
         1760.0         343.82         -33.22          66.72           35.9            263         8232.3            244
         1761.0         343.62         -33.25          66.86           35.8            263         8236.6            245
         1762.0         343.43         -33.28          66.88           35.8            263         8240.3            247
         1763.0         343.19         -33.32          66.59           35.8            262         8245.2            248
         1764.0         343.00         -33.35          66.48           35.7            262         8249.1            250
         1765.0         342.81         -33.39          66.72           35.7            262         8253.0            251
         1766.0         342.63         -33.43          66.60           35.7            262         8256.8            251
         1767.0         342.44         -33.46          66.66           35.6            262         8260.6            252
         1768.0         342.26         -33.49          66.53           35.6            262         8264.4            252
         1769.0         342.07         -33.51          66.40           35.6            262         8268.2            252
         1770.0         341.87         -33.54          66.10           35.5            262         8272.4            251
         1771.0         341.65         -33.58          65.82           35.5            262         8276.8            251
         1772.0         341.42         -33.61          65.85           35.5            262         8281.6            251
         1773.0         341.20         -33.65          65.98           35.5            262         8286.2            247
         1774.0         340.97         -33.68          65.86           35.5            262         8290.7            247
         1775.0         340.76         -33.72          65.91           35.5            262         8295.1            247
         1776.0         340.56         -33.76          65.56           35.5            262         8299.3            247
         1777.0         340.35         -33.80          65.10           35.5            262         8303.5            247
         1778.0         340.15         -33.84          65.13           35.4            262         8307.7            247
         1779.0         339.95         -33.88          65.37           35.4            262         8311.9            247
         1780.0         339.75         -33.92          65.25           35.4            261         8315.9            245
         1781.0         339.56         -33.95          65.00           35.4            261         8319.8            244
         1782.0         339.38         -33.99          65.49           35.4            261         8323.6            242
         1783.0         339.19         -34.02          65.19           35.3            261         8327.4            240
         1784.0         339.01         -34.06          65.02           35.3            261         8331.2            239
         1785.0         338.82         -34.09          64.95           35.3            261         8335.2            238
         1786.0         338.63         -34.13          64.58           35.3            261         8339.0            238
         1787.0         338.45         -34.17          64.84           35.3            261         8342.8            237
         1788.0         338.27         -34.20          65.08           35.3            261         8346.6            237
         1789.0         338.09         -34.24          64.87           35.2            261         8350.2            236
         1790.0         337.91         -34.27          65.06           35.2            261         8353.9            237
         1791.0         337.72         -34.31          64.26           35.2            261         8357.9            237
         1792.0         337.53         -34.34          64.35           35.1            261         8361.9            238
         1793.0         337.33         -34.37          63.93           35.1            261         8365.9            239
         1794.0         337.13         -34.40          64.14           35.1            261         8370.1            240
         1795.0         336.94         -34.43          64.27           35.1            261         8374.1            240
         1796.0         336.74         -34.46          64.58           35.0            261         8378.3            241
         1797.0         336.55         -34.50          64.60           35.0            261         8382.2            242
         1798.0         336.34         -34.53          64.37           35.0            260         8386.4            243
         1799.0         336.15         -34.57          64.16           35.0            260         8390.4            245
         1800.0         335.95         -34.60          64.17           35.0            260         8394.6            247
         1801.0         335.76         -34.64          64.28           35.0            260         8398.6            248
         1802.0         335.56         -34.67          64.53           34.9            260         8402.8            248
         1803.0         335.37         -34.71          64.90           34.9            260         8406.8            248
         1804.0         335.16         -34.74          65.09           34.9            260         8411.0            248
         1805.0         334.97         -34.78          65.56           34.9            260         8414.9            247
         1806.0         334.78         -34.82          65.23           34.9            260         8418.9            246
         1807.0         334.58         -34.86          65.10           34.9            260         8423.1            246
         1808.0         334.38         -34.90          65.44           34.9            260         8427.3            245
         1809.0         334.18         -34.93          65.58           34.9            260         8431.5            245
         1810.0         333.97         -34.97          65.83           34.9            260         8435.9            244
         1811.0         333.76         -35.01          65.87           34.9            260         8440.3            245
         1812.0         333.57         -35.04          66.31           34.9            260         8444.2            244
         1813.0         333.38         -35.08          66.28           34.9            260         8448.2            244
         1814.0         333.18         -35.12          65.65           34.9            260         8452.4            244
         1815.0         333.00         -35.15          65.75           34.9            260         8456.2            245
         1816.0         332.82         -35.18          65.97           34.9            260         8460.0            245
         1817.0         332.63         -35.22          65.98           34.9            260         8464.0            246
         1818.0         332.44         -35.25          65.85           34.9            260         8468.0            247
         1819.0         332.25         -35.28          65.89           34.9            260         8471.8            247
         1820.0         332.06         -35.32          65.80           34.9            260         8475.7            247
         1821.0         331.86         -35.36          65.91           34.9            260         8479.9            245
         1822.0         331.67         -35.40          65.60           34.9            260         8483.9            245
         1823.0         331.48         -35.43          65.95           34.9            260         8487.9            244
         1824.0         331.29         -35.47          65.54           34.9            260         8492.1            243
         1825.0         331.09         -35.51          65.59           35.0            260         8496.3            243
         1826.0         330.89         -35.55          65.59           35.0            260         8500.5            243
         1827.0         330.68         -35.58          65.78           35.0            260         8504.8            242
         1828.0         330.46         -35.61          65.99           35.0            260         8509.4            242
         1829.0         330.26         -35.65          65.94           35.0            260         8513.6            243
         1830.0         330.06         -35.68          65.55           35.0            260         8517.8            244
         1831.0         329.87         -35.71          65.84           35.1            260         8521.8            244
         1832.0         329.68         -35.75          65.82           35.1            260         8525.8            244
         1833.0         329.51         -35.79          65.86           35.1            260         8529.4            245
         1834.0         329.33         -35.83          65.97           35.1            260         8533.2            245
         1835.0         329.16         -35.86          66.32           35.2            260         8536.9            245
         1836.0         328.98         -35.89          66.12           35.2            260         8540.7            244
         1837.0         328.80         -35.92          66.22           35.3            260         8544.5            243
         1838.0         328.61         -35.95          66.18           35.3            260         8548.5            241
         1839.0         328.42         -35.97          66.55           35.4            260         8552.5            240
         1840.0         328.22         -36.00          66.66           35.4            260         8556.7            239
         1841.0         328.02         -36.03          66.79           35.5            259         8560.9            239
         1842.0         327.83         -36.07          67.15           35.5            259         8565.1            240
         1843.0         327.63         -36.10          66.56           35.6            259         8569.2            242
         1844.0         327.42         -36.14          66.37           35.7            259         8573.6            243
         1845.0         327.23         -36.18          66.27           35.8            259         8577.6            244
         1846.0         327.04         -36.21          66.38           35.8            259         8581.6            245
         1847.0         326.86         -36.24          66.46           35.9            259         8585.6            247
         1848.0         326.67         -36.28          66.59           36.0            259         8589.6            248
         1849.0         326.49         -36.31          66.19           36.1            259         8593.4            252
         1850.0         326.30         -36.34          65.81           36.2            259         8597.3            256
         1851.0         326.12         -36.37          65.95           36.2            259         8601.3            259
         1852.0         325.92         -36.41          65.94           36.3            259         8605.5            262
         1853.0         325.72         -36.44          65.80           36.4            259         8609.7            262
         1854.0         325.53         -36.48          65.73           36.4            259         8613.9            260
         1855.0         325.33         -36.51          65.78           36.5            259         8618.1            260
         1856.0         325.13         -36.55          65.70           36.6            259         8622.3            262
         1857.0         324.94         -36.58          65.25           36.6            259         8626.4            265
         1858.0         324.72         -36.61          65.55           36.7            259         8631.0            269
         1859.0         324.48         -36.64          65.55           36.8            259         8636.2            274
         1860.0         324.23         -36.68          65.52           36.9            259         8641.6            277
         1861.0         323.97         -36.72          65.57           36.9            259         8647.0            278
         1862.0         323.74         -36.76          65.48           37.0            259         8652.0            278
         1863.0         323.54         -36.78          65.41           37.1            259         8656.4            278
         1864.0         323.36         -36.78          65.61           37.2            259         8660.1            278
         1865.0         323.17         -36.76          65.83           37.3            259         8664.1            278
         1866.0         322.97         -36.74          66.18           37.4            259         8668.5            278
         1867.0         322.73         -36.76          66.09           37.5            259         8673.5            278
         1868.0         322.48         -36.79          66.03           37.6            258         8678.9            277
         1869.0         322.23         -36.83          66.18           37.7            258         8684.3            272
         1870.0         322.00         -36.88          66.66           37.8            258         8689.2            268
         1871.0         321.80         -36.91          66.78           37.9            258         8693.6            263
         1872.0         321.60         -36.95          67.58           38.0            258         8697.8            260
         1873.0         321.41         -36.97          67.58           38.1            258         8702.0            258
         1874.0         321.21         -37.00          67.26           38.2            258         8706.2            258
         1875.0         321.02         -37.04          67.53           38.3            258         8710.4            257
         1876.0         320.82         -37.09          68.03           38.3            258         8714.8            255
         1877.0         320.62         -37.13          68.24           38.4            258         8718.9            251
         1878.0         320.44         -37.18          67.79           38.5            258         8722.9            247
         1879.0         320.26         -37.22          68.10           38.6            259         8726.7            242
         1880.0         320.08         -37.24          68.31           38.7            259         8730.5            239
         1881.0         319.90         -37.26          68.37           38.7            259         8734.5            239
         1882.0         319.72         -37.29          68.64           38.8            259         8738.3            239
         1883.0         319.55         -37.33          68.48           38.8            259         8742.1            239
         1884.0         319.37         -37.37          68.46           38.9            259         8745.9            240
         1885.0         319.20         -37.40          68.58           38.9            259         8749.6            241
         1886.0         319.03         -37.43          68.71           39.0            259         8753.2            241
         1887.0         318.86         -37.47          69.14           39.0            259         8757.0            241
         1888.0         318.68         -37.50          69.10           39.0            259         8760.8            242
         1889.0         318.50         -37.52          69.21           39.1            259         8764.8            244
         1890.0         318.31         -37.54          69.12           39.1            259         8768.8            246
         1891.0         318.12         -37.56          69.44           39.1            259         8773.0            247
         1892.0         317.93         -37.59          69.35           39.2            259         8777.1            248
         1893.0         317.73         -37.61          69.30           39.2            259         8781.5            248
         1894.0         317.52         -37.64          69.38           39.3            259         8785.9            250
         1895.0         317.32         -37.66          69.49           39.3            259         8790.3            251
         1896.0         317.12         -37.69          69.60           39.4            259         8794.7            252
         1897.0         316.92         -37.72          69.55           39.4            259         8799.1            253
         1898.0         316.72         -37.74          69.63           39.4            259         8803.5            254
         1899.0         316.52         -37.78          69.71           39.5            259         8807.8            254
         1900.0         316.31         -37.82          69.45           39.5            259         8812.2            254
         1901.0         316.12         -37.85          69.90           39.6            259         8816.4            254
         1902.0         315.93         -37.89          69.89           39.6            259         8820.6            255
         1903.0         315.75         -37.93          69.65           39.6            259         8824.6            254
         1904.0         315.56         -37.97          69.71           39.6            259         8828.8            253
         1905.0         315.36         -38.01          69.50           39.7            259         8833.0            253
         1906.0         315.18         -38.05          70.12           39.7            259         8836.9            251
         1907.0         315.00         -38.09          69.80           39.7            259         8840.9            250
         1908.0         314.81         -38.12          69.86           39.7            259         8845.1            250
         1909.0         314.63         -38.15          70.00           39.7            259         8849.1            248
         1910.0         314.44         -38.19          70.26           39.7            259         8853.1            248
         1911.0         314.24         -38.22          69.93           39.7            259         8857.5            248
         1912.0         314.04         -38.26          69.96           39.7            259         8861.9            248
         1913.0         313.86         -38.29          70.24           39.7            259         8865.8            249
         1914.0         313.67         -38.33          70.23           39.7            259         8870.0            250
         1915.0         313.48         -38.36          70.67           39.8            259         8874.2            250
         1916.0         313.30         -38.40          70.33           39.8            259         8878.2            251
         1917.0         313.11         -38.43          70.23           39.8            259         8882.2            252
         1918.0         312.92         -38.47          70.34           39.8            259         8886.4            252
         1919.0         312.74         -38.50          70.66           39.8            259         8890.4            253
         1920.0         312.55         -38.54          70.73           39.8            259         8894.6            253
         1921.0         312.36         -38.57          70.33           39.8            259         8898.7            252
         1922.0         312.17         -38.61          70.32           39.8            259         8902.9            251
         1923.0         311.97         -38.64          70.42           39.8            259         8907.3            251
         1924.0         311.77         -38.69          70.46           39.8            259         8911.7            250
         1925.0         311.58         -38.72          70.25           39.9            259         8915.9            250
         1926.0         311.38         -38.75          70.27           39.9            259         8920.3            250
         1927.0         311.19         -38.79          70.06           39.9            259         8924.6            250
         1928.0         311.00         -38.82          70.05           39.9            259         8928.8            250
         1929.0         310.81         -38.84          70.21           39.9            259         8933.0            250
         1930.0         310.62         -38.87          70.24           39.9            259         8937.2            251
         1931.0         310.44         -38.90          69.95           40.0            259         8941.2            251
         1932.0         310.26         -38.92          69.97           40.0            259         8945.2            253
         1933.0         310.07         -38.96          69.80           40.0            259         8949.2            253
         1934.0         309.89         -39.00          69.59           40.0            259         8953.2            253
         1935.0         309.71         -39.03          69.25           40.0            259         8957.1            253
         1936.0         309.53         -39.07          69.03           40.0            259         8961.1            252
         1937.0         309.35         -39.10          69.03           40.0            259         8965.1            251
         1938.0         309.17         -39.14          68.91           40.0            259         8969.3            251
         1939.0         308.98         -39.18          68.52           40.1            259         8973.5            253
         1940.0         308.78         -39.22          68.48           40.1            259         8977.9            254
         1941.0         308.58         -39.26          68.24           40.1            259         8982.3            256
         1942.0         308.37         -39.30          68.20           40.2            259         8986.8            257
         1943.0         308.18         -39.33          68.08           40.2            259         8991.2            258
         1944.0         307.98         -39.37          67.46           40.3            259         8995.6            258
         1945.0         307.79         -39.41          67.18           40.3            259         8999.8            259
         1946.0         307.60         -39.44          67.54           40.4            259         9004.0            259
         1947.0         307.42         -39.48          67.04           40.5            259         9008.2            260
         1948.0         307.23         -39.52          66.88           40.5            259         9012.3            262
         1949.0         307.02         -39.56          66.57           40.6            259         9016.9            266
         1950.0         306.82         -39.61          66.56           40.7            259         9021.5            270
         1951.0         306.61         -39.65          66.17           40.8            259         9026.1            275
         1952.0         306.41         -39.70          65.97           40.9            259         9030.5            281
         1953.0         306.22         -39.75          65.79           40.9            259         9034.9            287
         1954.0         306.04         -39.79          65.40           41.0            259         9038.9            291
         1955.0         305.85         -39.82          65.49           41.0            259         9043.0            293
         1956.0         305.66         -39.86          65.08           41.1            259         9047.2            293
         1957.0         305.47         -39.90          64.86           41.1            259         9051.6            291
         1958.0         305.25         -39.94          64.49           41.2            259         9056.4            289
         1959.0         305.01         -39.98          64.49           41.2            259         9061.8            286
         1960.0         304.75         -40.03          64.62           41.2            259         9067.6            283
         1961.0         304.48         -40.08          64.19           41.3            259         9073.7            280
         1962.0         304.19         -40.14          64.27           41.3            259         9080.3            279
         1963.0         303.90         -40.19          63.72           41.4            259         9086.7            277
         1964.0         303.65         -40.24          64.16           41.4            259         9092.3            277
         1965.0         303.44         -40.27          63.94           41.5            259         9097.1            278
         1966.0         303.25         -40.31          63.33           41.5            259         9101.2            278
         1967.0         303.09         -40.33          63.43           41.5            259         9104.8            278
         1968.0         302.94         -40.36          63.40           41.6            258         9108.2            278
         1969.0         302.78         -40.39          63.35           41.6            258         9111.8            275
         1970.0         302.62         -40.42          63.15           41.6            258         9115.4            272
         1971.0         302.46         -40.46          62.85           41.7            258         9119.2            268
         1972.0         302.28         -40.50          62.76           41.7            258         9123.2            263
         1973.0         302.11         -40.54          62.86           41.7            258         9127.0            259
         1974.0         301.93         -40.57          62.60           41.8            258         9130.9            257
         1975.0         301.74         -40.61          62.20           41.8            258         9135.3            257
         1976.0         301.55         -40.65          62.15           41.9            258         9139.7            258
         1977.0         301.35         -40.69          62.07           41.9            258         9144.1            261
         1978.0         301.15         -40.74          62.08           41.9            258         9148.7            264
         1979.0         300.95         -40.78          61.81           41.9            258         9153.3            266
         1980.0         300.74         -40.82          61.56           41.9            258         9157.8            269
         1981.0         300.52         -40.87          61.81           42.0            257         9162.8            272
         1982.0         300.30         -40.91          61.38           42.0            257         9167.8            274
         1983.0         300.08         -40.95          61.41           42.0            257         9172.8            277
         1984.0         299.86         -41.00          61.47           42.0            257         9177.8            279
         1985.0         299.65         -41.04          61.50           42.0            257         9182.6            280
         1986.0         299.45         -41.07          61.49           42.0            257         9187.1            281
         1987.0         299.26         -41.11          61.19           41.9            257         9191.4            282
         1988.0         299.06         -41.13          61.33           41.9            257         9195.9            282
         1989.0         298.87         -41.16          61.41           41.9            257         9200.2            283
         1990.0         298.68         -41.20          61.29           41.9            257         9204.7            283
         1991.0         298.47         -41.24          61.72           41.8            257         9209.4            282
         1992.0         298.26         -41.26          61.53           41.8            257         9214.1            283
         1993.0         298.06         -41.29          61.36           41.8            257         9218.8            283
         1994.0         297.85         -41.32          61.81           41.8            257         9223.6            282
         1995.0         297.64         -41.35          61.72           41.9            257         9228.3            282
         1996.0         297.43         -41.39          61.89           41.9            257         9233.0            283
         1997.0         297.23         -41.43          62.02           41.9            257         9237.7            285
         1998.0         297.02         -41.47          61.90           41.9            257         9242.4            285
         1999.0         296.81         -41.51          62.39           42.0            257         9247.2            286
         2000.0         296.61         -41.55          62.34           42.0            256         9251.9            287
         2001.0         296.40         -41.59          62.83           42.0            256         9256.6            287
         2002.0         296.17         -41.63          62.75           42.0            256         9261.9            288
         2003.0         295.96         -41.67          62.63           42.0            256         9266.7            288
         2004.0         295.75         -41.72          62.86           42.0            256         9271.5            287
         2005.0         295.54         -41.76          63.16           42.1            256         9276.3            287
         2006.0         295.33         -41.80          63.47           42.1            256         9281.1            287
         2007.0         295.12         -41.84          63.63           42.1            256         9285.9            287
         2008.0         294.91         -41.89          63.74           42.1            256         9290.7            287
         2009.0         294.71         -41.93          64.21           42.2            256         9295.3            287
         2010.0         294.51         -41.97          64.58           42.2            256         9300.0            287
         2011.0         294.30         -42.02          64.53           42.2            256         9304.8            287
         2012.0         294.09         -42.06          64.58           42.3            256         9309.6            285
         2013.0         293.88         -42.11          64.62           42.3            256         9314.4            285
         2014.0         293.69         -42.15          64.65           42.3            256         9318.9            284
         2015.0         293.48         -42.19          64.68           42.3            256         9323.7            284
         2016.0         293.27         -42.24          64.66           42.3            256         9328.4            285
         2017.0         293.08         -42.28          64.64           42.4            256         9332.9            285
         2018.0         292.87         -42.32          64.61           42.4            256         9337.6            285
         2019.0         292.67         -42.36          64.52           42.4            256         9342.4            286
         2020.0         292.46         -42.40          64.47           42.4            256         9347.1            286
         2021.0         292.26         -42.45          64.55           42.4            256         9351.9            286
         2022.0         292.05         -42.49          64.62           42.4            256         9356.6            286
         2023.0         291.85         -42.53          64.73           42.5            256         9361.3            286
         2024.0         291.66         -42.57          64.84           42.6            256         9365.8            286
         2025.0         291.44         -42.61          64.94           42.6            256         9370.7            286
         2026.0         291.23         -42.65          65.05           42.7            256         9375.7            285
         2027.0         291.02         -42.69          65.16           42.7            256         9380.5            285
         2028.0         290.82         -42.74          65.27           42.7            256         9385.2            285
         2029.0         290.61         -42.78          65.47           42.8            256         9390.1            284
         2030.0         290.40         -42.82          65.94           42.8            256         9395.0            284
         2031.0         290.19         -42.86          65.88           42.8            256         9399.8            283
         2032.0         289.99         -42.90          66.15           42.9            256         9404.5            283
         2033.0         289.78         -42.94          66.36           42.9            256         9409.4            282
         2034.0         289.58         -42.99          66.81           42.9            256         9414.0            282
         2035.0         289.38         -43.03          66.92           42.9            256         9418.6            281
         2036.0         289.18         -43.07          66.69           43.0            256         9423.1            280
         2037.0         288.99         -43.11          66.92           43.0            256         9427.7            278
         2038.0         288.79         -43.15          66.85           43.0            256         9432.3            277
         2039.0         288.60         -43.19          66.75           43.0            256         9436.8            275
         2040.0         288.40         -43.23          67.04           43.1            256         9441.4            274
         2041.0         288.21         -43.27          67.42           43.1            256         9446.0            273
         2042.0         288.01         -43.31          67.82           43.1            256         9450.5            273
         2043.0         287.83         -43.35          67.98           43.2            256         9454.9            273
         2044.0         287.63         -43.39          68.41           43.2            256         9459.4            273
         2045.0         287.44         -43.44          68.69           43.2            256         9464.0            273
         2046.0         287.24         -43.48          68.97           43.2            256         9468.6            274
         2047.0         287.05         -43.52          69.00           43.2            256         9472.9            275
         2048.0         286.87         -43.56          69.58           43.2            256         9477.1            275
         2049.0         286.69         -43.59          69.91           43.3            256         9481.4            276
         2050.0         286.49         -43.64          70.06           43.3            256         9486.0            276
         2051.0         286.31         -43.68          70.11           43.3            256         9490.4            275
         2052.0         286.11         -43.72          70.10           43.3            256         9495.0            276
         2053.0         285.90         -43.76          70.03           43.3            256         9499.9            277
         2054.0         285.70         -43.81          70.12           43.4            256         9504.6            277
         2055.0         285.50         -43.85          70.21           43.4            256         9509.4            277
         2056.0         285.30         -43.89          70.20           43.4            256         9514.2            277
         2057.0         285.09         -43.94          70.19           43.4            256         9519.0            277
         2058.0         284.89         -43.99          70.18           43.5            256         9523.8            281
         2059.0         284.69         -44.03          70.15           43.5            256         9528.4            281
         2060.0         284.49         -44.08          69.40           43.5            256         9533.1            280
         2061.0         284.31         -44.12          69.74           43.6            256         9537.4            280
         2062.0         284.11         -44.16          69.70           43.6            256         9542.1            279
         2063.0         283.91         -44.21          69.66           43.6            256         9546.7            277
         2064.0         283.72         -44.25          69.23           43.6            256         9551.3            277
         2065.0         283.52         -44.30          69.19           43.7            256         9556.0            275
         2066.0         283.33         -44.34          69.34           43.6            256         9560.6            274
         2067.0         283.14         -44.39          69.50           43.7            257         9565.0            273
         2068.0         282.91         -44.43          69.05           43.7            257         9570.5            272
         2069.0         282.73         -44.48          69.36           43.7            257         9574.8            272
         2070.0         282.55         -44.51          69.74           43.7            257         9579.1            271
         2071.0         282.36         -44.55          70.43           43.7            257         9583.5            271
         2072.0         282.18         -44.58          70.41           43.7            257         9587.8            270
         2073.0         282.00         -44.62          70.72           43.8            257         9592.1            270
         2074.0         281.81         -44.65          71.17           43.8            257         9596.5            270
         2075.0         281.64         -44.69          71.50           43.8            257         9600.6            269
         2076.0         281.45         -44.72          71.59           43.8            257         9605.1            270
         2077.0         281.26         -44.76          71.70           43.8            257         9609.6            271
         2078.0         281.07         -44.80          72.27           43.8            257         9614.0            268
         2079.0         280.88         -44.84          71.92           43.9            257         9618.6            269
         2080.0         280.70         -44.87          71.95           43.9            257         9623.0            270
         2081.0         280.51         -44.91          72.14           43.9            257         9627.4            271
         2082.0         280.33         -44.94          72.35           43.9            257         9631.8            273
         2083.0         280.14         -44.97          72.72           43.9            257         9636.3            275
         2084.0         279.94         -45.01          73.10           43.9            257         9640.9            277
         2085.0         279.75         -45.04          73.24           44.0            257         9645.5            280
         2086.0         279.55         -45.08          73.51           44.0            257         9650.3            282
         2087.0         279.36         -45.11          73.17           44.0            257         9654.9            284
         2088.0         279.17         -45.15          73.75           44.0            257         9659.5            287
         2089.0         278.98         -45.19          73.96           44.0            257         9664.0            289
         2090.0         278.78         -45.24          74.16           44.1            257         9668.8            292
         2091.0         278.58         -45.28          74.23           44.1            257         9673.5            294
         2092.0         278.38         -45.32          74.95           44.1            257         9678.3            297
         2093.0         278.17         -45.36          75.22           44.1            257         9683.4            301
