        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL         Ascent
              s            hPa             °C              %            m/s              °              m          m/min
------------------------------------------------------------------------------------------------------------------------
         4281.0          69.32         -70.69           3.35           19.1            265        18381.9            289
         4282.0          69.26         -70.71           3.35           19.1            265        18386.9            289
         4283.0          69.20         -70.73           3.35           19.2            265        18391.9            289
         4284.0          69.15         -70.74           3.35           19.2            265        18396.6            289
         4285.0          69.09         -70.75           3.35           19.3            265        18401.4            290
         4286.0          69.04         -70.77           3.35           19.4            265        18406.0            290
         4287.0          68.99         -70.78           3.35           19.4            265        18410.5            290
         4288.0          68.93         -70.80           3.35           19.5            265        18415.1            290
         4289.0          68.88         -70.82           3.35           19.6            265        18419.9            292
         4290.0          68.83         -70.84           3.35           19.7            265        18424.2            292
         4291.0          68.77         -70.86           3.35           19.8            265        18429.0            293
         4292.0          68.72         -70.87           3.35           19.8            265        18433.8            293
         4293.0          68.66         -70.88           2.75           19.9            266        18438.6            294
         4294.0          68.61         -70.88           3.35           20.0            266        18443.3            293
         4295.0          68.54         -70.86           3.35           20.1            266        18448.7            293
         4296.0          68.49         -70.86           2.75           20.2            266        18453.7            294
         4297.0          68.43         -70.87           3.35           20.3            266        18458.6            294
         4298.0          68.37         -70.88           3.35           20.4            266        18463.6            294
         4299.0          68.31         -70.91           3.35           20.4            266        18468.8            294
         4300.0          68.25         -70.93           2.75           20.5            266        18473.7            294
         4301.0          68.19         -70.97           3.34           20.6            266        18478.9            293
         4302.0          68.14         -71.00           3.34           20.7            266        18484.1            293
         4303.0          68.08         -71.03           3.34           20.8            266        18489.2            292
         4304.0          68.02         -71.07           3.34           20.9            266        18493.8            292
         4305.0          67.97         -71.09           3.34           20.9            266        18498.6            290
         4306.0          67.91         -71.10           3.34           21.0            267        18503.3            289
         4307.0          67.86         -71.06           3.34           21.1            267        18507.9            288
         4308.0          67.81         -71.00           3.34           21.2            267        18512.5            287
         4309.0          67.75         -70.93           3.34           21.2            267        18517.3            285
         4310.0          67.70         -70.87           3.34           21.3            267        18521.6            284
         4311.0          67.65         -70.81           3.34           21.4            267        18526.2            284
         4312.0          67.60         -70.77           3.34           21.5            268        18530.8            283
         4313.0          67.55         -70.74           3.34           21.5            268        18535.3            282
         4314.0          67.49         -70.72           3.34           21.6            268        18540.1            283
         4315.0          67.44         -70.70           3.34           21.7            268        18544.9            282
         4316.0          67.39         -70.69           3.34           21.8            268        18549.2            281
         4317.0          67.33         -70.69           3.34           21.8            268        18554.0            281
         4318.0          67.28         -70.70           3.34           21.9            269        18558.6            281
         4319.0          67.23         -70.71           3.34           22.0            269        18563.2            281
         4320.0          67.18         -70.72           3.34           22.1            269        18567.9            282
         4321.0          67.12         -70.74           3.34           22.2            269        18572.9            283
         4322.0          67.07         -70.76           3.34           22.2            269        18577.7            284
         4323.0          67.01         -70.78           3.34           22.3            269        18582.6            285
         4324.0          66.96         -70.80           2.78           22.4            269        18587.4            286
         4325.0          66.90         -70.81           3.34           22.4            270        18592.0            286
         4326.0          66.85         -70.82           3.34           22.5            270        18596.5            288
         4327.0          66.80         -70.83           3.34           22.6            270        18601.1            288
         4328.0          66.75         -70.83           2.74           22.6            270        18605.5            289
         4329.0          66.70         -70.82           2.74           22.6            270        18610.3            289
         4330.0          66.64         -70.83           3.33           22.7            270        18615.0            289
         4331.0          66.59         -70.83           2.74           22.7            270        18619.8            287
         4332.0          66.54         -70.83           2.73           22.8            270        18624.8            287
         4333.0          66.48         -70.84           2.73           22.8            270        18629.7            287
         4334.0          66.42         -70.85           2.73           22.8            270        18634.7            287
         4335.0          66.37         -70.86           2.72           22.9            271        18639.7            289
         4336.0          66.31         -70.89           3.32           22.9            271        18644.6            290
         4337.0          66.26         -70.93           3.32           23.0            271        18649.4            292
         4338.0          66.21         -70.96           3.31           23.0            271        18654.2            293
         4339.0          66.15         -71.00           3.31           23.1            271        18658.7            293
         4340.0          66.10         -71.03           3.31           23.1            271        18663.5            293
         4341.0          66.05         -71.07           3.31           23.1            271        18668.1            293
         4342.0          66.00         -71.10           3.31           23.2            271        18672.6            293
         4343.0          65.94         -71.14           3.31           23.2            271        18677.6            292
         4344.0          65.89         -71.19           3.31           23.3            271        18682.6            292
         4345.0          65.83         -71.23           4.05           23.3            271        18687.5            292
         4346.0          65.78         -71.27           3.31           23.4            271        18692.7            292
         4347.0          65.72         -71.32           3.31           23.4            271        18697.7            292
         4348.0          65.66         -71.36           3.31           23.4            271        18702.7            291
         4349.0          65.61         -71.40           2.73           23.5            271        18707.4            291
         4350.0          65.56         -71.44           3.31           23.5            271        18712.0            291
         4351.0          65.51         -71.47           3.31           23.5            271        18716.8            291
         4352.0          65.45         -71.50           3.31           23.6            271        18721.7            291
         4353.0          65.40         -71.53           3.31           23.6            271        18726.5            290
         4354.0          65.35         -71.55           3.31           23.6            271        18731.5            290
         4355.0          65.29         -71.57           3.31           23.7            271        18736.4            289
         4356.0          65.24         -71.58           3.31           23.7            271        18741.2            288
         4357.0          65.18         -71.59           3.31           23.7            271        18746.0            287
         4358.0          65.13         -71.59           3.31           23.7            271        18750.5            287
         4359.0          65.08         -71.60           3.30           23.7            271        18755.1            287
         4360.0          65.03         -71.61           3.30           23.8            271        18759.9            287
         4361.0          64.98         -71.59           3.30           23.8            271        18764.4            287
         4362.0          64.93         -71.52           3.30           23.8            271        18769.0            286
         4363.0          64.88         -71.44           4.05           23.8            271        18773.8            285
         4364.0          64.83         -71.36           4.01           23.8            271        18778.6            284
         4365.0          64.77         -71.30           3.32           23.9            271        18783.3            283
         4366.0          64.72         -71.23           4.05           23.9            271        18788.1            283
         4367.0          64.67         -71.16           3.32           23.9            271        18792.9            283
         4368.0          64.61         -71.10           3.32           23.9            271        18797.8            283
         4369.0          64.56         -71.07           3.32           23.9            271        18802.6            284
         4370.0          64.51         -71.05           4.06           24.0            271        18807.2            284
         4371.0          64.46         -71.02           3.31           24.0            271        18811.9            284
         4372.0          64.41         -70.90           3.31           24.0            270        18816.5            285
         4373.0          64.36         -70.74           3.31           24.0            270        18820.9            285
         4374.0          64.31         -70.58           3.31           24.1            270        18825.5            285
         4375.0          64.26         -70.47           3.31           24.1            270        18830.0            284
         4376.0          64.21         -70.39           3.31           24.1            270        18834.8            284
         4377.0          64.16         -70.32           3.31           24.1            270        18839.6            283
         4378.0          64.11         -70.27           3.31           24.1            270        18844.3            283
         4379.0          64.06         -70.20           3.31           24.2            270        18849.1            283
         4380.0          64.00         -70.15           3.31           24.2            270        18854.1            284
         4381.0          63.96         -70.11           3.31           24.2            270        18858.6            285
         4382.0          63.90         -70.08           3.31           24.2            270        18863.4            286
         4383.0          63.85         -70.07           3.31           24.2            270        18868.2            287
         4384.0          63.80         -70.06           3.31           24.2            270        18872.9            288
         4385.0          63.75         -70.06           3.31           24.2            270        18877.5            288
         4386.0          63.70         -70.06           3.31           24.2            270        18882.1            288
         4387.0          63.65         -70.07           3.31           24.1            270        18886.6            289
         4388.0          63.60         -70.08           3.31           24.1            270        18891.4            289
         4389.0          63.55         -70.09           3.31           24.1            270        18896.2            289
         4390.0          63.50         -70.10           3.31           24.2            270        18901.2            289
         4391.0          63.44         -70.10           3.31           24.2            270        18906.3            289
         4392.0          63.39         -70.11           3.31           24.2            270        18911.3            289
         4393.0          63.34         -70.12           3.31           24.2            270        18916.1            289
         4394.0          63.29         -70.14           3.31           24.2            270        18920.8            289
         4395.0          63.24         -70.16           4.06           24.2            270        18925.4            289
         4396.0          63.19         -70.15           3.32           24.2            270        18930.2            290
         4397.0          63.14         -70.13           3.32           24.2            270        18935.1            290
         4398.0          63.09         -70.08           4.06           24.3            270        18939.9            291
         4399.0          63.04         -70.02           4.07           24.3            270        18944.7            292
         4400.0          62.98         -70.00           3.32           24.3            270        18949.6            292
         4401.0          62.94         -69.99           4.07           24.3            270        18954.2            292
         4402.0          62.88         -69.99           4.08           24.4            271        18959.0            292
         4403.0          62.83         -70.01           4.08           24.4            271        18963.7            293
         4404.0          62.78         -70.04           4.08           24.4            271        18968.5            295
         4405.0          62.73         -70.07           4.09           24.4            271        18973.3            295
         4406.0          62.68         -70.08           3.35           24.4            271        18978.2            296
         4407.0          62.63         -70.11           3.35           24.4            271        18982.8            296
         4408.0          62.58         -70.14           3.35           24.4            271        18987.8            296
         4409.0          62.53         -70.18           3.35           24.4            272        18992.8            296
         4410.0          62.47         -70.21           3.35           24.4            272        18997.9            296
         4411.0          62.42         -70.23           3.35           24.4            272        19002.9            297
         4412.0          62.37         -70.25           3.35           24.3            272        19008.1            298
         4413.0          62.31         -70.28           3.35           24.3            272        19013.2            298
         4414.0          62.26         -70.29           3.35           24.3            272        19018.4            298
         4415.0          62.21         -70.29           3.35           24.3            272        19023.2            298
         4416.0          62.16         -70.27           3.35           24.3            273        19028.3            297
         4417.0          62.10         -70.25           3.35           24.3            273        19033.3            298
         4418.0          62.05         -70.21           3.35           24.2            273        19038.1            298
         4419.0          62.00         -70.20           3.35           24.2            273        19042.8            298
         4420.0          61.95         -70.19           4.06           24.2            273        19047.8            298
         4421.0          61.90         -70.18           3.35           24.1            274        19052.6            298
         4422.0          61.85         -70.19           3.35           24.1            274        19057.5            297
         4423.0          61.80         -70.21           3.35           24.1            274        19062.3            296
         4424.0          61.75         -70.22           3.35           24.1            274        19067.1            295
         4425.0          61.70         -70.23           3.35           24.1            274        19071.8            295
         4426.0          61.65         -70.25           3.35           24.1            274        19076.6            294
         4427.0          61.60         -70.27           3.35           24.1            274        19081.4            293
         4428.0          61.55         -70.28           3.35           24.0            275        19086.5            293
         4429.0          61.50         -70.28           3.35           24.0            275        19091.5            293
         4430.0          61.45         -70.28           3.35           24.0            275        19096.5            292
         4431.0          61.39         -70.27           3.35           23.9            275        19101.4            292
         4432.0          61.34         -70.27           3.35           23.8            275        19106.4            292
         4433.0          61.29         -70.27           3.35           23.8            275        19111.2            292
         4434.0          61.24         -70.28           3.35           23.7            275        19115.9            292
         4435.0          61.19         -70.30           3.35           23.7            275        19120.9            293
         4436.0          61.14         -70.32           3.35           23.7            275        19125.7            293
         4437.0          61.10         -70.35           3.35           23.6            275        19130.4            294
         4438.0          61.05         -70.37           3.35           23.6            275        19135.2            293
         4439.0          61.00         -70.39           2.75           23.5            275        19140.0            292
         4440.0          60.95         -70.43           2.75           23.5            275        19144.5            292
         4441.0          60.90         -70.45           3.35           23.4            275        19149.3            292
         4442.0          60.85         -70.49           3.35           23.4            275        19154.1            291
         4443.0          60.80         -70.53           3.35           23.3            275        19158.9            292
         4444.0          60.75         -70.58           3.35           23.3            275        19163.8            292
         4445.0          60.70         -70.62           3.35           23.3            275        19168.8            291
         4446.0          60.65         -70.65           3.35           23.2            275        19173.8            292
         4447.0          60.60         -70.70           3.35           23.2            275        19178.7            292
         4448.0          60.55         -70.74           3.35           23.2            275        19183.5            292
         4449.0          60.50         -70.77           3.35           23.1            275        19188.3            292
         4450.0          60.45         -70.82           3.35           23.1            275        19193.2            293
         4451.0          60.40         -70.86           3.35           23.1            275        19198.0            293
         4452.0          60.35         -70.89           2.78           23.1            274        19202.8            294
         4453.0          60.30         -70.91           3.34           23.0            274        19207.7            295
         4454.0          60.26         -70.91           3.34           23.0            274        19212.5            295
         4455.0          60.21         -70.92           2.78           23.0            274        19217.3            296
         4456.0          60.16         -70.91           2.77           23.0            274        19222.2            297
         4457.0          60.11         -70.89           3.34           22.9            274        19227.0            297
         4458.0          60.06         -70.88           3.34           22.9            274        19231.8            298
         4459.0          60.01         -70.87           2.77           22.9            273        19236.7            298
         4460.0          59.96         -70.87           3.33           22.9            273        19241.5            297
         4461.0          59.91         -70.88           3.33           22.9            273        19246.3            296
         4462.0          59.86         -70.87           3.33           22.8            273        19251.4            296
         4463.0          59.81         -70.86           3.33           22.8            273        19256.4            296
         4464.0          59.76         -70.86           2.77           22.8            272        19261.6            298
         4465.0          59.71         -70.87           3.33           22.8            272        19266.7            299
         4466.0          59.65         -70.88           2.76           22.8            272        19272.1            299
         4467.0          59.60         -70.90           2.76           22.8            272        19277.1            301
         4468.0          59.55         -70.92           2.76           22.8            271        19282.0            301
         4469.0          59.50         -70.95           2.75           22.8            271        19286.8            301
         4470.0          59.46         -70.97           2.75           22.8            271        19291.6            302
         4471.0          59.41         -71.00           3.31           22.8            271        19295.9            303
         4472.0          59.36         -71.02           3.31           22.8            270        19300.7            302
         4473.0          59.31         -71.05           3.31           22.8            270        19305.9            302
         4474.0          59.26         -71.08           3.31           22.8            270        19311.0            301
         4475.0          59.21         -71.11           2.75           22.8            270        19316.2            299
         4476.0          59.16         -71.14           2.74           22.8            270        19321.4            297
         4477.0          59.11         -71.17           3.30           22.8            269        19326.5            296
         4478.0          59.06         -71.20           3.30           22.8            269        19331.5            295
         4479.0          59.01         -71.22           2.74           22.9            269        19336.5            295
         4480.0          58.96         -71.24           3.30           22.9            269        19341.4            295
         4481.0          58.91         -71.26           3.30           22.9            269        19346.5            296
         4482.0          58.86         -71.29           3.30           22.9            268        19351.4            296
         4483.0          58.81         -71.32           3.30           22.9            268        19356.3            296
         4484.0          58.76         -71.35           2.74           22.9            268        19361.2            294
         4485.0          58.71         -71.39           2.73           22.9            268        19365.9            292
         4486.0          58.67         -71.43           2.73           22.9            268        19370.4            291
         4487.0          58.62         -71.47           3.30           23.0            268        19375.2            290
         4488.0          58.58         -71.51           2.72           23.0            268        19379.8            289
         4489.0          58.53         -71.55           2.72           23.0            268        19384.3            289
         4490.0          58.48         -71.58           2.71           23.0            268        19389.3            288
         4491.0          58.43         -71.61           3.30           23.1            268        19394.1            287
         4492.0          58.39         -71.63           2.71           23.1            268        19398.8            287
         4493.0          58.34         -71.64           2.71           23.1            268        19403.8            286
         4494.0          58.29         -71.65           2.71           23.1            268        19408.4            286
         4495.0          58.25         -71.65           2.70           23.1            268        19413.0            287
         4496.0          58.20         -71.66           3.29           23.1            268        19417.7            287
         4497.0          58.15         -71.67           2.70           23.1            268        19422.5            288
         4498.0          58.11         -71.68           2.70           23.1            268        19427.1            289
         4499.0          58.06         -71.69           2.70           23.1            268        19432.0            289
         4500.0          58.01         -71.70           2.69           23.1            268        19436.8            289
         4501.0          57.97         -71.71           3.27           23.1            268        19441.6            289
         4502.0          57.92         -71.72           2.69           23.1            268        19446.3            288
         4503.0          57.87         -71.72           2.69           23.1            268        19451.1            287
         4504.0          57.82         -71.72           2.68           23.1            268        19455.9            287
         4505.0          57.78         -71.74           2.68           23.1            268        19460.8            287
         4506.0          57.73         -71.76           3.26           23.1            268        19465.6            287
         4507.0          57.68         -71.79           2.68           23.1            268        19470.6            287
         4508.0          57.63         -71.83           2.68           23.1            268        19475.3            287
         4509.0          57.59         -71.86           2.67           23.1            268        19480.1            287
         4510.0          57.54         -71.88           2.67           23.1            268        19484.9            287
         4511.0          57.49         -71.89           3.35           23.1            269        19489.6            287
         4512.0          57.45         -71.91           3.35           23.1            269        19494.2            287
         4513.0          57.40         -71.92           2.67           23.2            269        19499.0            287
         4514.0          57.36         -71.93           2.66           23.2            269        19503.5            288
         4515.0          57.31         -71.96           2.66           23.2            269        19508.1            287
         4516.0          57.27         -71.98           2.66           23.2            269        19512.9            287
         4517.0          57.22         -72.00           2.64           23.2            269        19517.6            286
         4518.0          57.18         -72.02           2.64           23.2            270        19522.2            286
         4519.0          57.13         -72.03           2.63           23.2            270        19527.0            285
         4520.0          57.08         -72.06           2.63           23.2            270        19531.8            285
         4521.0          57.04         -72.09           2.63           23.3            270        19536.5            286
         4522.0          56.99         -72.13           2.62           23.3            270        19541.3            286
         4523.0          56.94         -72.16           2.62           23.3            270        19546.3            285
         4524.0          56.90         -72.20           3.90           23.3            271        19551.2            286
         4525.0          56.85         -72.23           3.92           23.4            271        19556.0            286
         4526.0          56.81         -72.26           2.61           23.4            271        19560.6            286
         4527.0          56.76         -72.29           3.92           23.4            271        19565.1            286
         4528.0          56.72         -72.33           3.92           23.5            271        19569.9            286
         4529.0          56.67         -72.36           3.21           23.5            272        19574.5            286
         4530.0          56.63         -72.38           3.21           23.5            272        19579.2            285
         4531.0          56.58         -72.39           3.92           23.5            272        19584.2            285
         4532.0          56.53         -72.39           3.22           23.6            272        19589.0            284
         4533.0          56.49         -72.37           3.22           23.6            273        19593.3            284
         4534.0          56.44         -72.33           2.62           23.6            273        19598.1            283
         4535.0          56.40         -72.31           3.21           23.7            273        19602.9            281
         4536.0          56.35         -72.29           3.32           23.7            273        19607.4            281
         4537.0          56.31         -72.28           3.21           23.7            274        19612.2            281
         4538.0          56.26         -72.29           3.92           23.8            274        19617.0            281
         4539.0          56.22         -72.30           3.92           23.8            274        19621.5            281
         4540.0          56.18         -72.33           3.93           23.8            275        19626.1            281
         4541.0          56.13         -72.36           3.93           23.8            275        19630.9            281
         4542.0          56.09         -72.39           3.19           23.8            275        19635.4            281
         4543.0          56.04         -72.41           3.19           23.8            275        19640.2            282
         4544.0          56.00         -72.43           3.19           23.8            276        19644.8            282
         4545.0          55.96         -72.45           3.19           23.9            276        19649.2            283
         4546.0          55.91         -72.47           3.94           23.9            276        19653.5            283
         4547.0          55.87         -72.49           3.94           23.8            277        19658.1            284
         4548.0          55.83         -72.49           3.20           23.8            277        19662.9            285
         4549.0          55.78         -72.44           3.20           23.8            277        19667.6            286
         4550.0          55.73         -72.35           3.95           23.8            278        19672.4            287
         4551.0          55.69         -72.26           3.20           23.7            278        19677.4            287
         4552.0          55.64         -72.16           3.20           23.7            278        19682.1            287
         4553.0          55.60         -72.06           3.20           23.6            279        19686.7            287
         4554.0          55.55         -71.96           3.20           23.6            279        19691.5            287
         4555.0          55.51         -71.86           3.95           23.5            279        19696.4            289
         4556.0          55.46         -71.76           3.95           23.5            280        19701.2            290
         4557.0          55.41         -71.67           3.96           23.4            280        19706.4            290
         4558.0          55.37         -71.59           3.21           23.3            280        19711.3            290
         4559.0          55.32         -71.52           3.96           23.2            281        19716.3            292
         4560.0          55.27         -71.46           3.96           23.1            281        19721.3            292
         4561.0          55.23         -71.43           3.97           23.0            281        19726.0            293
         4562.0          55.19         -71.40           3.22           22.9            281        19730.6            294
         4563.0          55.14         -71.35           3.97           22.8            282        19735.4            296
         4564.0          55.10         -71.28           3.97           22.7            282        19739.9            296
         4565.0          55.06         -71.23           3.98           22.5            282        19744.7            296
         4566.0          55.01         -71.18           3.98           22.4            283        19749.5            297
         4567.0          54.97         -71.13           3.24           22.3            283        19754.2            296
         4568.0          54.92         -71.08           3.99           22.1            283        19759.0            295
         4569.0          54.87         -71.05           3.99           22.0            283        19764.2            295
         4570.0          54.83         -71.02           3.99           21.8            284        19769.1            294
         4571.0          54.78         -70.98           4.00           21.6            284        19774.3            295
         4572.0          54.73         -70.96           3.25           21.4            284        19779.5            296
         4573.0          54.69         -70.93           3.28           21.3            284        19784.6            298
         4574.0          54.64         -70.89           3.98           21.1            284        19789.6            299
         4575.0          54.59         -70.83           3.99           20.9            285        19794.6            301
         4576.0          54.55         -70.76           3.99           20.7            285        19799.5            301
         4577.0          54.50         -70.69           3.99           20.5            285        19804.3            301
         4578.0          54.46         -70.65           4.02           20.3            285        19809.1            302
         4579.0          54.42         -70.61           4.02           20.1            285        19813.8            301
         4580.0          54.37         -70.60           4.03           20.0            285        19818.6            301
         4581.0          54.33         -70.60           4.03           19.8            285        19823.6            301
         4582.0          54.28         -70.60           4.03           19.6            285        19828.7            299
         4583.0          54.23         -70.59           4.04           19.4            285        19833.9            298
         4584.0          54.19         -70.57           4.04           19.1            285        19839.1            298
         4585.0          54.14         -70.55           4.05           18.9            285        19844.2            297
         4586.0          54.09         -70.54           4.05           18.7            285        19849.0            297
         4587.0          54.05         -70.54           4.05           18.5            285        19854.0            297
         4588.0          54.00         -70.54           4.06           18.3            285        19858.9            297
         4589.0          53.96         -70.55           4.06           18.1            285        19863.9            297
         4590.0          53.91         -70.56           4.07           17.9            285        19868.9            297
         4591.0          53.87         -70.55           4.07           17.7            285        19873.8            296
         4592.0          53.83         -70.52           4.08           17.5            285        19878.6            296
         4593.0          53.78         -70.50           4.04           17.3            285        19883.4            295
         4594.0          53.74         -70.49           4.04           17.1            285        19888.1            295
         4595.0          53.70         -70.48           4.05           16.9            284        19892.9            294
         4596.0          53.65         -70.49           3.34           16.7            284        19897.9            295
         4597.0          53.61         -70.50           4.05           16.5            284        19902.6            295
         4598.0          53.56         -70.52           3.35           16.3            284        19907.4            295
         4599.0          53.52         -70.54           3.35           16.1            284        19912.2            295
         4600.0          53.48         -70.55           3.35           16.0            284        19916.9            295
         4601.0          53.44         -70.58           3.35           15.8            283        19921.7            295
         4602.0          53.39         -70.59           3.35           15.7            283        19926.7            295
         4603.0          53.35         -70.61           3.35           15.5            283        19931.6            296
         4604.0          53.30         -70.65           3.35           15.4            282        19936.6            296
         4605.0          53.26         -70.67           4.05           15.2            282        19941.6            295
         4606.0          53.21         -70.69           3.35           15.1            282        19946.5            295
         4607.0          53.17         -70.73           4.06           14.9            281        19951.7            295
         4608.0          53.12         -70.75           3.35           14.8            281        19956.6            295
         4609.0          53.08         -70.77           3.35           14.6            281        19961.6            296
         4610.0          53.03         -70.79           3.35           14.5            281        19966.6            298
         4611.0          52.99         -70.77           3.35           14.4            280        19971.5            299
         4612.0          52.95         -70.74           3.35           14.3            280        19976.3            299
         4613.0          52.90         -70.72           3.35           14.2            279        19981.3            299
         4614.0          52.86         -70.70           3.35           14.2            279        19986.0            299
         4615.0          52.82         -70.66           3.35           14.1            279        19990.6            300
         4616.0          52.77         -70.61           3.35           14.0            278        19995.4            299
         4617.0          52.73         -70.58           3.35           13.9            278        20000.1            298
         4618.0          52.69         -70.55           3.35           13.8            277        20005.1            298
         4619.0          52.64         -70.54           3.35           13.7            277        20010.3            298
         4620.0          52.60         -70.54           3.35           13.7            277        20015.4            297
         4621.0          52.55         -70.55           3.35           13.6            276        20020.6            297
         4622.0          52.51         -70.58           3.35           13.5            276        20025.8            296
         4623.0          52.46         -70.61           3.35           13.5            276        20030.7            295
         4624.0          52.42         -70.63           3.35           13.5            275        20035.7            295
         4625.0          52.37         -70.66           3.35           13.4            275        20040.9            295
         4626.0          52.33         -70.69           3.35           13.4            274        20045.6            295
         4627.0          52.29         -70.72           3.35           13.3            274        20050.4            296
         4628.0          52.24         -70.75           3.35           13.3            274        20055.4            297
         4629.0          52.20         -70.78           3.35           13.2            273        20060.1            296
         4630.0          52.16         -70.79           3.35           13.2            273        20064.9            296
         4631.0          52.12         -70.80           3.35           13.1            273        20069.9            295
         4632.0          52.08         -70.81           3.35           13.1            272        20074.4            295
         4633.0          52.04         -70.83           3.36           13.0            272        20078.8            296
         4634.0          52.00         -70.84           3.36           13.0            271        20083.6            296
         4635.0          51.95         -70.87           3.36           13.0            271        20088.3            297
         4636.0          51.91         -70.89           3.36           12.9            271        20093.1            298
         4637.0          51.87         -70.92           3.36           12.9            270        20098.3            299
         4638.0          51.82         -70.94           3.36           12.8            270        20103.4            299
         4639.0          51.78         -70.97           3.36           12.7            270        20108.4            299
         4640.0          51.73         -70.99           3.36           12.7            269        20113.4            299
         4641.0          51.69         -71.00           3.36           12.6            269        20118.3            298
         4642.0          51.65         -71.01           3.36           12.5            269        20123.5            299
         4643.0          51.60         -70.97           3.36           12.4            268        20128.7            301
         4644.0          51.56         -70.88           3.36           12.3            268        20133.8            301
         4645.0          51.51         -70.79           3.36           12.2            267        20139.2            302
         4646.0          51.46         -70.71           3.36           12.2            267        20144.3            304
         4647.0          51.42         -70.68           3.36           12.1            266        20149.3            303
         4648.0          51.38         -70.66           3.36           12.0            266        20154.3            302
         4649.0          51.34         -70.65           3.36           11.9            265        20159.2            304
         4650.0          51.30         -70.66           3.36           11.8            264        20163.8            304
         4651.0          51.25         -70.67           3.36           11.7            264        20168.6            305
         4652.0          51.21         -70.67           3.36           11.6            263        20173.5            305
